statId,playerId,playerName,primaryPosition,positionGroup,clubName,seasonKey,status,ovr,confidence,minutesPlayed,appearances,finishing,shotPower,shotAccuracy,positioning,attackingMovement,shortPassing,longPassing,vision,crossing,throughBalls,chanceCreation,tackling,interceptions,marking,defensiveAwareness,positioningDef,blocks,aerialAbility,dribbling,ballControl,composure,stamina,strength,pace,acceleration,workRate,gkReflexes,gkHandling,gkPositioning,gkKicking,gkClaims
fpl-stat-fpl-p-510363-2022-2023,fpl-p-510363,Francisco Jorge Tomás Oliveira,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-159533-2022-2023,fpl-p-159533,Adama Traoré,CM,MIDFIELDER,Wolves,2022-2023,RATED,79,0.86,1477,13,68.0,69.0,68.0,74.0,70.0,78.0,77.0,77.0,76.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,76.0,89.0,89.0,86.0,73.0,72.0,75.0,75.0,74.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-216208-2022-2023,fpl-p-216208,Matija Šarkić,GK,GOALKEEPER,Wolves,2022-2023,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-501837-2022-2023,fpl-p-501837,Yerson Mosquera Valdelamar,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-19624-2022-2023,fpl-p-19624,João Filipe Iria Santos Moutinho,CM,MIDFIELDER,Wolves,2022-2023,RATED,80,0.99,1773,21,62.0,64.0,63.0,69.0,68.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,78.0,86.0,86.0,84.0,78.0,77.0,79.0,79.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-432830-2022-2023,fpl-p-432830,Nathan Collins,CM,MIDFIELDER,Wolves,2022-2023,RATED,78,0.99,1811,20,61.0,63.0,62.0,67.0,68.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,78.0,80.0,80.0,79.0,78.0,77.0,78.0,78.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-246799-2022-2023,fpl-p-246799,Jackson Smith,GK,GOALKEEPER,Wolves,2022-2023,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-490721-2022-2023,fpl-p-490721,Hugo Bueno,CM,MIDFIELDER,Wolves,2022-2023,RATED,79,0.86,1307,17,65.0,66.0,65.0,73.0,68.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,75.0,91.0,91.0,87.0,71.0,71.0,74.0,74.0,72.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-240299-2022-2023,fpl-p-240299,Joseph Hodge,CM,MIDFIELDER,Wolves,2022-2023,RATED,68,0.23,172,2,66.0,66.0,67.0,66.0,63.0,72.0,72.0,72.0,71.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,67.0,64.0,64.0,63.0,58.0,59.0,59.0,59.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-198842-2022-2023,fpl-p-198842,Connor Ronan,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-461026-2022-2023,fpl-p-461026,Chem Campbell,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-181284-2022-2023,fpl-p-181284,Gonçalo Manuel Ganchinho Guedes,CM,MIDFIELDER,Wolves,2022-2023,RATED,74,0.65,703,9,70.0,69.0,70.0,72.0,67.0,76.0,75.0,75.0,75.0,75.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,72.0,78.0,78.0,75.0,63.0,64.0,65.0,65.0,66.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-465351-2022-2023,fpl-p-465351,Matheus Luiz Nunes,CM,MIDFIELDER,Wolves,2022-2023,RATED,80,0.99,2467,31,64.0,66.0,64.0,69.0,73.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,81.0,83.0,83.0,84.0,88.0,86.0,87.0,87.0,86.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-429414-2022-2023,fpl-p-429414,Sasa Kalajdzic,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-18507-2022-2023,fpl-p-18507,Diego Da Silva Costa,CM,MIDFIELDER,Wolves,2022-2023,RATED,76,0.84,1235,17,69.0,69.0,69.0,72.0,70.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,75.0,78.0,78.0,77.0,71.0,70.0,72.0,72.0,72.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-476502-2022-2023,fpl-p-476502,Boubacar Traoré,CM,MIDFIELDER,Wolves,2022-2023,RATED,70,0.54,405,5,61.0,61.0,61.0,62.0,60.0,74.0,73.0,74.0,73.0,73.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,70.0,66.0,67.0,65.0,60.0,61.0,61.0,61.0,63.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-531363-2022-2023,fpl-p-531363,Nathan Fraser,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-449133-2022-2023,fpl-p-449133,Harvey Griffiths,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-492776-2022-2023,fpl-p-492776,Dexter Lembikisa,CM,MIDFIELDER,Wolves,2022-2023,UNRATED,,0.05,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-430871-2022-2023,fpl-p-430871,Matheus Santos Carneiro Da Cunha,CM,MIDFIELDER,Wolves,2022-2023,RATED,75,0.74,961,13,71.0,70.0,71.0,73.0,69.0,77.0,76.0,76.0,75.0,76.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,73.0,76.0,76.0,74.0,66.0,67.0,68.0,68.0,68.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-151086-2022-2023,fpl-p-151086,Mario Lemina,CM,MIDFIELDER,Wolves,2022-2023,RATED,77,0.87,1297,18,62.0,63.0,62.0,67.0,66.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,75.0,75.0,80.0,80.0,79.0,71.0,71.0,73.0,73.0,72.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-88484-2022-2023,fpl-p-88484,Pablo Sarabia,CM,MIDFIELDER,Wolves,2022-2023,RATED,75,0.67,764,10,71.0,70.0,71.0,74.0,68.0,76.0,75.0,76.0,75.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,74.0,72.0,80.0,80.0,77.0,64.0,64.0,66.0,66.0,66.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-79602-2022-2023,fpl-p-79602,Daniel Bentley,GK,GOALKEEPER,Wolves,2022-2023,RATED,68,0.24,180,3,54.0,54.0,55.0,54.0,55.0,67.0,67.0,67.0,67.0,67.0,67.0,60.0,61.0,61.0,61.0,61.0,62.0,59.0,54.0,55.0,55.0,57.0,58.0,56.0,56.0,57.0,68.0,68.0,68.0,67.0,68.0
fpl-stat-fpl-p-448089-2022-2023,fpl-p-448089,João Victor Gomes da Silva,CM,MIDFIELDER,Wolves,2022-2023,RATED,73,0.62,649,8,72.0,71.0,71.0,72.0,68.0,76.0,75.0,75.0,74.0,75.0,75.0,75.0,75.0,74.0,75.0,74.0,74.0,71.0,73.0,73.0,71.0,63.0,63.0,64.0,64.0,65.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-232223-2023-2024,fpl-p-232223,Folarin Balogun,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-58822-2023-2024,fpl-p-58822,Cédric Soares,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-153256-2023-2024,fpl-p-153256,Mohamed Naser El Sayed Elneny,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-438098-2023-2024,fpl-p-438098,Fábio Ferreira Vieira,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,71,0.25,290,3,74.0,73.0,74.0,74.0,68.0,73.0,73.0,73.0,72.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,72.0,68.0,75.0,75.0,71.0,59.0,60.0,61.0,61.0,62.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-226597-2023-2024,fpl-p-226597,Gabriel Magalhães,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,81,0.99,3042,35,67.0,70.0,67.0,71.0,77.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,83.0,81.0,81.0,83.0,92.0,89.0,90.0,90.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-219847-2023-2024,fpl-p-219847,Kai Havertz,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,82,0.99,2627,31,85.0,86.0,84.0,87.0,87.0,79.0,78.0,78.0,77.0,78.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,82.0,90.0,90.0,90.0,90.0,88.0,90.0,90.0,88.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-205651-2023-2024,fpl-p-205651,Gabriel Fernando de Jesus,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,79,0.91,1470,18,77.0,77.0,77.0,81.0,76.0,78.0,77.0,77.0,76.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,76.0,90.0,89.0,87.0,74.0,73.0,76.0,76.0,74.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-85955-2023-2024,fpl-p-85955,Jorge Luiz Frello Filho,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,75,0.71,913,11,58.0,59.0,59.0,64.0,61.0,76.0,75.0,76.0,75.0,75.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,73.0,78.0,78.0,75.0,66.0,66.0,68.0,68.0,68.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-440854-2023-2024,fpl-p-440854,Jakub Kiwior,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,75,0.73,942,12,67.0,66.0,67.0,70.0,66.0,77.0,76.0,76.0,75.0,76.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,73.0,79.0,78.0,76.0,66.0,66.0,68.0,68.0,68.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-479683-2023-2024,fpl-p-479683,Marcus Oliveira Alencar,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-444145-2023-2024,fpl-p-444145,Gabriel Teodoro Martinelli Silva,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,83,0.99,2010,25,77.0,78.0,77.0,83.0,79.0,79.0,78.0,78.0,77.0,78.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,79.0,98.0,97.0,95.0,81.0,80.0,84.0,84.0,80.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-205533-2023-2024,fpl-p-205533,Edward Nketiah,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,76,0.75,1065,11,83.0,82.0,82.0,82.0,77.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,75.0,74.0,81.0,80.0,78.0,68.0,68.0,70.0,70.0,70.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-184029-2023-2024,fpl-p-184029,Martin Ødegaard,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,85,0.99,3098,36,73.0,75.0,73.0,82.0,81.0,79.0,78.0,79.0,78.0,78.0,79.0,78.0,78.0,77.0,78.0,77.0,77.0,82.0,99.0,99.0,99.0,92.0,90.0,94.0,94.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-167199-2023-2024,fpl-p-167199,Thomas Partey,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,74,0.67,785,10,61.0,62.0,62.0,66.0,63.0,76.0,75.0,76.0,75.0,75.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,72.0,77.0,77.0,74.0,64.0,65.0,66.0,66.0,67.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-195735-2023-2024,fpl-p-195735,Nicolas Pépé,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-225321-2023-2024,fpl-p-225321,Aaron Ramsdale,GK,GOALKEEPER,Manchester United FC,2023-2024,RATED,69,0.59,540,7,54.0,54.0,55.0,56.0,56.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,61.0,62.0,61.0,60.0,61.0,60.0,60.0,61.0,69.0,69.0,69.0,69.0,69.0
fpl-stat-fpl-p-115918-2023-2024,fpl-p-115918,Rúnar Alex Rúnarsson,GK,GOALKEEPER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-223340-2023-2024,fpl-p-223340,Bukayo Saka,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,85,0.99,2922,36,88.0,88.0,87.0,93.0,89.0,79.0,78.0,79.0,78.0,78.0,79.0,78.0,78.0,77.0,78.0,77.0,77.0,82.0,99.0,99.0,99.0,92.0,89.0,93.0,93.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-462424-2023-2024,fpl-p-462424,William Saliba,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,81,0.99,3420,39,65.0,67.0,65.0,70.0,76.0,78.0,77.0,78.0,77.0,77.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,83.0,82.0,82.0,84.0,92.0,90.0,90.0,90.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-209289-2023-2024,fpl-p-209289,Emile Smith Rowe,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,72,0.52,343,4,67.0,66.0,67.0,70.0,64.0,74.0,73.0,74.0,73.0,73.0,74.0,73.0,73.0,73.0,73.0,73.0,72.0,69.0,78.0,78.0,74.0,59.0,60.0,62.0,62.0,62.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-192895-2023-2024,fpl-p-192895,Kieran Tierney,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-223723-2023-2024,fpl-p-223723,Takehiro Tomiyasu,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,76,0.76,1140,11,70.0,70.0,70.0,73.0,70.0,77.0,76.0,77.0,76.0,76.0,77.0,77.0,76.0,76.0,76.0,76.0,75.0,74.0,79.0,79.0,77.0,69.0,69.0,70.0,70.0,70.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-116216-2023-2024,fpl-p-116216,Leandro Trossard,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,80,0.95,1633,19,89.0,88.0,88.0,90.0,84.0,78.0,77.0,78.0,77.0,77.0,78.0,77.0,77.0,76.0,77.0,76.0,76.0,77.0,92.0,91.0,89.0,76.0,75.0,78.0,78.0,76.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-198869-2023-2024,fpl-p-198869,Ben White,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,83,0.99,2987,36,72.0,74.0,71.0,77.0,80.0,79.0,78.0,78.0,77.0,78.0,78.0,79.0,78.0,78.0,78.0,78.0,77.0,83.0,90.0,90.0,90.0,92.0,89.0,92.0,92.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-84450-2023-2024,fpl-p-84450,Granit Xhaka,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-206325-2023-2024,fpl-p-206325,Oleksandr Zinchenko,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,80,0.98,1717,21,67.0,68.0,67.0,74.0,71.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,77.0,91.0,90.0,88.0,77.0,76.0,79.0,79.0,77.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-154561-2023-2024,fpl-p-154561,David Raya Martin,GK,GOALKEEPER,Manchester United FC,2023-2024,RATED,70,0.99,2880,33,54.0,57.0,55.0,58.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,76.0,76.0,76.0,75.0,81.0,69.0,69.0,73.0,91.0,89.0,87.0,87.0,88.0,70.0,70.0,70.0,69.0,69.0
fpl-stat-fpl-p-204480-2023-2024,fpl-p-204480,Declan Rice,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,83,0.99,3225,38,72.0,74.0,71.0,78.0,80.0,79.0,78.0,78.0,77.0,78.0,78.0,79.0,78.0,78.0,78.0,78.0,77.0,83.0,92.0,92.0,92.0,92.0,90.0,92.0,92.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-200641-2023-2024,fpl-p-200641,Reiss Nelson,CM,MIDFIELDER,Manchester United FC,2023-2024,RATED,71,0.24,256,2,66.0,65.0,66.0,68.0,63.0,73.0,72.0,73.0,72.0,72.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,68.0,73.0,73.0,70.0,58.0,59.0,61.0,61.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-445122-2023-2024,fpl-p-445122,Jurriën Timber,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-463748-2023-2024,fpl-p-463748,Karl Hein,GK,GOALKEEPER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-516874-2023-2024,fpl-p-516874,Charles Sagoe,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-535262-2023-2024,fpl-p-535262,Reuell Walters,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-535264-2023-2024,fpl-p-535264,Bradley Ibrahim,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-499169-2023-2024,fpl-p-499169,Myles Lewis-Skelly,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-499175-2023-2024,fpl-p-499175,Ethan Nwaneri,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-504751-2023-2024,fpl-p-504751,Mauro Bandeira,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-503308-2023-2024,fpl-p-503308,James Sweet,CM,MIDFIELDER,Manchester United FC,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-106468-2023-2024,fpl-p-106468,Alexandre Moreno Lopera,CM,MIDFIELDER,A Villa,2023-2024,RATED,76,0.75,1024,12,70.0,69.0,70.0,73.0,69.0,77.0,76.0,76.0,75.0,76.0,76.0,76.0,76.0,75.0,76.0,75.0,75.0,73.0,80.0,80.0,78.0,67.0,67.0,69.0,69.0,69.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-215711-2023-2024,fpl-p-215711,Leon Bailey,CM,MIDFIELDER,A Villa,2023-2024,RATED,83,0.99,2063,23,83.0,83.0,82.0,89.0,82.0,79.0,78.0,79.0,78.0,78.0,79.0,78.0,77.0,77.0,77.0,77.0,76.0,79.0,99.0,99.0,98.0,82.0,80.0,85.0,85.0,81.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-195546-2023-2024,fpl-p-195546,Emiliano Buendía Stati,CM,MIDFIELDER,A Villa,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-199796-2023-2024,fpl-p-199796,Matthew Cash,CM,MIDFIELDER,A Villa,2023-2024,RATED,81,0.99,2138,24,68.0,70.0,68.0,74.0,74.0,79.0,77.0,78.0,77.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,76.0,79.0,87.0,87.0,86.0,82.0,81.0,83.0,83.0,82.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-101184-2023-2024,fpl-p-101184,Calum Chambers,CM,MIDFIELDER,A Villa,2023-2024,RATED,68,0.23,149,2,63.0,63.0,64.0,64.0,61.0,72.0,71.0,72.0,71.0,71.0,72.0,71.0,71.0,70.0,71.0,70.0,70.0,67.0,65.0,65.0,63.0,58.0,59.0,59.0,59.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-84583-2023-2024,fpl-p-84583,Philippe Coutinho Correia,CM,MIDFIELDER,A Villa,2023-2024,UNRATED,,0.05,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-221239-2023-2024,fpl-p-221239,Keinan Davis,CM,MIDFIELDER,A Villa,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-151589-2023-2024,fpl-p-151589,Leander Dendoncker,CM,MIDFIELDER,A Villa,2023-2024,RATED,69,0.22,118,2,91.0,88.0,90.0,85.0,78.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,67.0,70.0,70.0,68.0,58.0,59.0,60.0,60.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-165659-2023-2024,fpl-p-165659,Diego Carlos Santos Silva,CM,MIDFIELDER,A Villa,2023-2024,RATED,78,0.99,1809,21,63.0,64.0,63.0,68.0,69.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,78.0,79.0,79.0,79.0,78.0,77.0,78.0,78.0,78.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-101188-2023-2024,fpl-p-101188,Lucas Digne,CM,MIDFIELDER,A Villa,2023-2024,RATED,82,0.99,2405,28,64.0,66.0,64.0,71.0,73.0,79.0,78.0,78.0,77.0,78.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,81.0,89.0,88.0,88.0,87.0,85.0,87.0,87.0,85.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-230046-2023-2024,fpl-p-230046,Douglas Luiz Soares de Paulo,CM,MIDFIELDER,A Villa,2023-2024,RATED,83,0.99,2994,36,76.0,77.0,75.0,80.0,82.0,79.0,78.0,78.0,77.0,78.0,78.0,79.0,78.0,77.0,78.0,77.0,77.0,83.0,91.0,91.0,91.0,92.0,89.0,92.0,92.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-476344-2023-2024,fpl-p-476344,Jhon Durán,CM,MIDFIELDER,A Villa,2023-2024,RATED,71,0.54,461,4,89.0,86.0,88.0,84.0,77.0,74.0,74.0,74.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,73.0,70.0,72.0,72.0,69.0,59.0,60.0,61.0,61.0,62.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-123354-2023-2024,fpl-p-123354,Kortney Hause,CM,MIDFIELDER,A Villa,2023-2024,UNRATED,,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fpl-stat-fpl-p-490094-2023-2024,fpl-p-490094,Tim Iroegbunam,CM,MIDFIELDER,A Villa,2023-2024,RATED,67,0.23,157,2,64.0,63.0,64.0,62.0,61.0,72.0,71.0,72.0,71.0,71.0,72.0,71.0,71.0,70.0,71.0,70.0,70.0,67.0,60.0,60.0,60.0,58.0,59.0,59.0,59.0,61.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-226944-2023-2024,fpl-p-226944,Boubacar Kamara,CM,MIDFIELDER,A Villa,2023-2024,RATED,77,0.97,1653,21,57.0,59.0,57.0,63.0,65.0,78.0,77.0,77.0,76.0,77.0,77.0,78.0,77.0,77.0,77.0,77.0,76.0,77.0,76.0,76.0,76.0,76.0,75.0,76.0,76.0,76.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-199798-2023-2024,fpl-p-199798,Ezri Konsa Ngoyo,CM,MIDFIELDER,A Villa,2023-2024,RATED,81,0.99,3069,36,63.0,66.0,64.0,69.0,75.0,78.0,77.0,78.0,77.0,77.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,83.0,82.0,82.0,84.0,92.0,90.0,90.0,90.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-98980-2023-2024,fpl-p-98980,Emiliano Martínez,GK,GOALKEEPER,A Villa,2023-2024,RATED,68,0.99,3015,35,54.0,58.0,55.0,58.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0,76.0,76.0,76.0,76.0,76.0,75.0,81.0,69.0,69.0,73.0,91.0,89.0,88.0,88.0,88.0,68.0,68.0,68.0,68.0,68.0
fpl-stat-fpl-p-122806-2023-2024,fpl-p-122806,John McGinn,CM,MIDFIELDER,A Villa,2023-2024,RATED,83,0.99,3000,36,72.0,74.0,71.0,78.0,80.0,79.0,78.0,78.0,77.0,78.0,78.0,78.0,78.0,77.0,78.0,77.0,77.0,83.0,91.0,91.0,92.0,92.0,90.0,92.0,92.0,89.0,10.0,10.0,10.0,10.0,10.0
fpl-stat-fpl-p-149484-2023-2024,fpl-p-149484,Tyrone Mings,CM,MIDFIELDER,A Villa,2023-2024,UNRATED,,0.05,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
